,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Listing,Location,Address1,Address2,Address3,Price,Arrangement,Num_Bedrm,Num_Bathrm,Area,Condominium,Neighborhood_Rating,Gymnasium,CCTV,Utility room,Indoor Pool,Air conditioning,Alarm System,Amphitheater,Balcony,Bar,Basement Parking,Billiards table,Broadband internet available,Built-in wardrobes,Business Center,Central air conditioning,Clinic,Club House,Drying Area,Elevators,Ensuite,Entertainment room,Fire exits,Fitness center,Floorboards,Function Room,Game Room,Gas heating,Gym,Health Club,Hydronic heating,Indoor spa,Indoor Tree House,Intercom,Jacuzzi,Laundry Area,Lobby,Lounge,Maids Room,Meeting rooms,Multi-Purpose Hall,Open fireplace,Pay TV access,Powder room,Reception Area,Sauna,Shower rooms,Sky lounge,Smoke detector,Social hall,Split-system heating,Study room,Theater,Wi-Fi,Daycare Center,Fire Alarm,Fire sprinkler system,Courtyard,Sauna.1,Library,Function area,Pond,Helipad,Open space,24-hour security,Drying area,Gazebos,Spa,Shops,Study area,Golf Area,Badminton court,Balcony.1,Basketball court,Carport,Clubhouse,Deck,Fully fenced,Garage,Garden,Gazebo,Health Club.1,Jacuzzi.1,Jogging path,Landscaped Garden,Multi-purpose lawn,Open car spaces,Outdoor spa,Parking lot,Parks,Playground,Pool bar,Remote garage,Secure parking,Shower rooms.1,Sports facilities,Swimming pool,Tennis court
10,10,10,10,10,Vivant 1 Bedroom Classic Condo For Rent in Alabang Muntinlupa,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 35,000",Monthly,1.0,1,45.0,Vivant Flats,4.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11,11,11,11,11,Mondrian Homey Studio Condo for Rent Alabang Muntinlupa,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 35,000",Monthly,1.0,1,46.0,0,4.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12,12,12,12,12,Fully Furnished Unit at Studio City Tower 2,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 13,000",Monthly,1.0,1,16.0,Studio City,4.87,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
13,13,13,13,13,Vivant 2 Bedroom Condo For Rent Alabang Muntinlupa,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 65,000",Monthly,2.0,2,80.8,Vivant Flats,4.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
14,14,14,14,14,1BR Unit (bare) for Rent at East Bay Residences in Sucat Muntinlupa City,"Sucat, Muntinlupa",Metro Manila,Muntinlupa,Sucat,"₱ 12,000",Monthly,1.0,1,38.0,East Bay Residences,4.44,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
15,15,15,15,15,"2-Bedroom Unit for Rent in Rhapsody Residences, Buli, Metro Manila","Cupang, Muntinlupa",Metro Manila,Muntinlupa,Cupang,"₱ 16,500",,2.0,1,59.0,Rhapsody Residences,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16,16,16,16,16,Private fully furnished studio for rent in Alabang,"Alabang–Zapote Rd, cor Prime Street, Ayala Alabang Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 22,000",Monthly,1.0,1,22.4,Avida Towers Alabang,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,17,17,17,17,"For Rent 1BR Condo unit Ready for Occupancy, Southkey Place, Muntinlupa City","Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 20,000",Monthly,1.0,1,16.0,Southkey Place,4.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
18,18,18,18,18,Mondrian Renovated Studio Condo for Rent Alabang Muntinlupa,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 35,000",Monthly,1.0,1,47.0,0,4.87,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,19,19,19,19,Fully furnished One Bedroom Condominium unit in prime location in Alabang,"The Levels Condominium, Commerce Avenue corner Pacific Rim, Filinvest City, Alabang Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 40,000",Monthly,1.0,1,36.0,The Levels,4.06,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0
20,20,20,20,20,AVIDA ASPEN Tower 3br with parking spaces,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 130,000",Monthly,3.0,3,189.0,Avida Aspen Tower,4.87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,Vivant Flats 1 Bedroom Lovely Condo for Rent Alabang Muntinlupa,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 45,000",Monthly,1.0,1,40.0,0,4.87,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
22,22,22,22,22,Studio Unit at Avida Towers Alabang,"Madrigal, Alabang Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 25,000",Monthly,1.0,1,24.0,Avida Towers Alabang,4.06,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
23,23,23,23,23,1BR unit for rent at Bristol at Parkway,"Parkway Street, Alabang Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 40,000",Monthly,1.0,1,53.0,Bristol at Parkway,4.87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,24,24,24,24,Vivants Flats Alabang 2BR with Parking For Rent,"Parkway Avenue Filinvest Corporate City, Alabang, Muntinlupa, 1781 Metro Manila Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 65,000",Monthly,2.0,2,80.8,Vivant Flats Alabang,4.87,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,25,25,25,25,"2 Bedrooms, Fully Furnished, Avida Towers, Alabang For Rent","Alabang–Zapote Rd, cor Prime Street, Ayala Alabang, Muntinlupa Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 45,000",Monthly,2.0,1,44.0,Avida Towers Alabang,4.06,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
26,26,26,26,26,"For Rent: 1 Bedroom Condo in Entrata, Alabang","Spectrum Midway Extension, 1781 Metro Manila, Alabang, Muntinlupa City Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 40,000",Monthly,1.0,1,32.0,Entrata,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,27,27,27,27,1bedroom La vie flats Alabang w/ furnished & 1parking,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 38,000",Monthly,1.0,1,47.0,La Vie Flats,4.87,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
28,28,28,28,28,For Rent: Furnished Condominium Studio Unit in Sucat near Alabang,"Sucat, Muntinlupa",Metro Manila,Muntinlupa,Sucat,"₱ 13,000",Monthly,1.0,1,32.0,Solano Hills Sucat,4.44,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29,29,29,29,29,Studio at Avida Towers Alabang - Amenity Level,"Alabang Zapote Road corner Prime Street, Madrigal Business Park, Alabang, Muntinlupa City Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 25,000",Monthly,1.0,1,28.0,Avida Towers Alabang,4.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,30,30,Fully Furnished 1BR for Rent in Urban Deca Homes Campville,"Cupang, Muntinlupa",Metro Manila,Muntinlupa,Cupang,"₱ 13,000",Monthly,1.0,1,25.0,Urban Deca Homes Campville,4.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31,31,31,31,31,Alabang Studio Condo at Vivere Hotel for rent,"5102 Bridgeway Avenue Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 45,000",,1.0,1,0.0,Vivere Hotel & Resorts,4.87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,Fully Furnished Studio-type Unit at Avida Towers Alabang For Lease,"Alabang-Zapote Road corner Prime Street Madrigal Business Park Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 35,000",Monthly,1.0,1,22.05,Avida Towers Alabang,4.06,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
33,33,33,33,33,Spacious Open Plan 1 Bedroom unit for rent,"Pacific Rim corner Commerce Street , Filinvest City , Alabang Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 47,000",Monthly,1.0,1,36.0,The Levels,4.87,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
34,34,34,34,34,Fully Furnished Studio Unit for Rent at Avida Towers Alabang,"Prime Street, Madrigal Business Park Ayala Alabang, Muntinlupa",Metro Manila,Muntinlupa,Ayala Alabang,"₱ 25,000",Monthly,1.0,1,22.4,Avida Towers Alabang,4.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,35,35,35,35,"Studio Condo unit for rent in Studio City, near Northgate Cyberzone, Muntinlupa","West Parc Drive Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 12,000",Monthly,1.0,1,16.0,Studio City Alabang,4.87,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
36,36,36,36,36,1BR Condo for Rent in La Vie Flats Alabang Muntinlupa RH17753,"Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 40,000",Monthly,1.0,1,48.0,La Vie Flats,4.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,37,37,37,37,"For Rent: 32sqm Special 1BR in Entrata Urban Complex, Filinvest City Alabang","Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 50,000",Monthly,1.0,1,32.0,Entrata by Filinvest,4.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,38,38,38,38,"Furnished Studio unit at Southkey Place for Lease in Filinvest, Alabang","Alabang, Muntinlupa",Metro Manila,Muntinlupa,Alabang,"₱ 23,000",Monthly,1.0,1,15.6,Southkey Place,4.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
